31.38189,-84.11452,297.4,0.4,0.6,4/22/17,636,N,nominal,1.0NRT,286.8,0.4,N
31.38161,-84.11064,300.9,0.4,0.6,4/22/17,636,N,nominal,1.0NRT,287.4,0.4,N
31.23059,-83.72076,298.1,0.3,0.6,4/22/17,636,N,nominal,1.0NRT,288.1,0.2,N
31.15097,-84.20225,306.2,0.4,0.6,4/22/17,636,N,nominal,1.0NRT,286.9,0.7,N
31.15466,-87.98228,299.8,0.6,0.7,4/22/17,636,N,nominal,1.0NRT,288.3,1.7,N
31.14831,-87.9893,310.1,0.6,0.7,4/22/17,636,N,nominal,1.0NRT,288.1,1.7,N
31.157,-87.98167,298.6,0.6,0.7,4/22/17,636,N,nominal,1.0NRT,288.2,2.3,N
31.15069,-87.98866,311.1,0.6,0.7,4/22/17,636,N,nominal,1.0NRT,288.1,2.9,N
30.66493,-82.46151,320.7,0.6,0.5,4/22/17,636,N,nominal,1.0NRT,289.7,7.7,N
30.66442,-82.45554,339.4,0.6,0.5,4/22/17,636,N,nominal,1.0NRT,291.4,7.7,N
30.6639,-82.44954,299.1,0.6,0.5,4/22/17,636,N,nominal,1.0NRT,288.7,0.7,N
30.65911,-82.45016,300.8,0.6,0.5,4/22/17,636,N,nominal,1.0NRT,289.1,1.1,N
30.65433,-82.45078,308.7,0.6,0.5,4/22/17,636,N,nominal,1.0NRT,289.4,1.1,N
30.65381,-82.44477,303.3,0.6,0.5,4/22/17,636,N,nominal,1.0NRT,288.6,1.1,N
30.66522,-82.45516,339.2,0.6,0.5,4/22/17,636,N,nominal,1.0NRT,291.4,8.1,N
30.66577,-82.46113,318.8,0.6,0.5,4/22/17,636,N,nominal,1.0NRT,289.6,7,N
30.66043,-82.45576,310.3,0.6,0.5,4/22/17,636,N,nominal,1.0NRT,289.1,1.2,N
30.65988,-82.44979,301.2,0.6,0.5,4/22/17,636,N,nominal,1.0NRT,289.1,1.2,N
30.65508,-82.45039,306.8,0.6,0.5,4/22/17,636,N,nominal,1.0NRT,289.1,1.2,N
30.65453,-82.4444,298.9,0.6,0.5,4/22/17,636,N,nominal,1.0NRT,288.6,0.8,N
30.6525,-82.47493,310.4,0.6,0.5,4/22/17,636,N,nominal,1.0NRT,289.2,1.7,N
30.61557,-82.33564,308.6,0.6,0.5,4/22/17,636,N,nominal,1.0NRT,288.5,1.9,N
30.94198,-88.01466,317.6,0.6,0.7,4/22/17,636,N,nominal,1.0NRT,288.5,2.9,N
30.94413,-88.01031,309.3,0.6,0.7,4/22/17,636,N,nominal,1.0NRT,288.1,1.4,N
30.93783,-88.01729,308.1,0.6,0.7,4/22/17,636,N,nominal,1.0NRT,287.6,2.4,N
30.61669,-83.69621,304.1,0.3,0.6,4/22/17,636,N,nominal,1.0NRT,288.4,0.7,N
30.61181,-83.70042,299.5,0.3,0.6,4/22/17,636,N,nominal,1.0NRT,287.9,0.5,N
30.60664,-83.70102,303.7,0.3,0.6,4/22/17,636,N,nominal,1.0NRT,288.7,0.5,N
30.60635,-83.69741,301.9,0.3,0.6,4/22/17,636,N,nominal,1.0NRT,288.4,0.5,N
30.34036,-88.48752,304.3,0.6,0.7,4/22/17,636,N,nominal,1.0NRT,289.8,2.6,N
28.69532,-80.72833,325.1,0.4,0.5,4/22/17,636,N,nominal,1.0NRT,288.4,2.3,N
28.69579,-80.73272,300,0.4,0.5,4/22/17,636,N,nominal,1.0NRT,288.8,2.3,N
28.69111,-80.72894,343,0.4,0.5,4/22/17,636,N,nominal,1.0NRT,291.3,2.3,N
28.69158,-80.73332,303,0.4,0.5,4/22/17,636,N,nominal,1.0NRT,289.1,2.3,N
28.69065,-80.72454,303.6,0.4,0.5,4/22/17,636,N,nominal,1.0NRT,290.1,1.1,N
28.68737,-80.73393,322,0.4,0.5,4/22/17,636,N,nominal,1.0NRT,290.4,1.5,N
28.68691,-80.72955,308.3,0.4,0.5,4/22/17,636,N,nominal,1.0NRT,289.4,1.5,N
28.68502,-80.75211,316.7,0.4,0.5,4/22/17,636,N,nominal,1.0NRT,290,1.7,N
28.68316,-80.73454,306.1,0.4,0.5,4/22/17,636,N,nominal,1.0NRT,288.2,1.5,N
28.69112,-80.73118,332.5,0.4,0.5,4/22/17,636,N,nominal,1.0NRT,289.7,2.8,N
28.69063,-80.7268,328.3,0.4,0.5,4/22/17,636,N,nominal,1.0NRT,291.1,2.8,N
28.68692,-80.73177,320.4,0.4,0.5,4/22/17,636,N,nominal,1.0NRT,289.9,2.8,N
28.68742,-80.73615,302.6,0.4,0.5,4/22/17,636,N,nominal,1.0NRT,289.1,2.5,N
28.68643,-80.7274,305.7,0.4,0.5,4/22/17,636,N,nominal,1.0NRT,288.8,2.8,N
28.68469,-80.7499,318.3,0.4,0.5,4/22/17,636,N,nominal,1.0NRT,289.5,2.5,N
28.68321,-80.73675,303.4,0.4,0.5,4/22/17,636,N,nominal,1.0NRT,288.3,1.6,N
28.29619,-80.71125,333.4,0.4,0.5,4/22/17,642,N,nominal,1.0NRT,290.8,3.4,N
28.29201,-80.71186,306.3,0.4,0.5,4/22/17,642,N,nominal,1.0NRT,290.2,1.5,N
27.80745,-81.32973,306.6,0.4,0.5,4/22/17,642,N,nominal,1.0NRT,289.8,1.2,N
27.80555,-81.35343,301.3,0.4,0.5,4/22/17,642,N,nominal,1.0NRT,289.5,1.3,N
27.80507,-81.34881,301.4,0.4,0.5,4/22/17,642,N,nominal,1.0NRT,290,1.6,N
27.80458,-81.34419,313.5,0.4,0.5,4/22/17,642,N,nominal,1.0NRT,291.4,1.6,N
27.8041,-81.33956,302.4,0.4,0.5,4/22/17,642,N,nominal,1.0NRT,289.4,1.7,N
27.80361,-81.33494,299,0.4,0.5,4/22/17,642,N,nominal,1.0NRT,288.7,1.7,N
27.80313,-81.33033,301.6,0.4,0.5,4/22/17,642,N,nominal,1.0NRT,289.9,1.2,N
27.31012,-81.5405,295.4,0.5,0.5,4/22/17,642,N,nominal,1.0NRT,278.6,0.6,N
27.29611,-81.53304,305,0.5,0.5,4/22/17,642,N,nominal,1.0NRT,280.2,2.2,N
27.29562,-81.52841,312,0.5,0.5,4/22/17,642,N,nominal,1.0NRT,282.1,2.6,N
27.28189,-81.49493,297.2,0.5,0.5,4/22/17,642,N,nominal,1.0NRT,278.5,0.8,N
27.06044,-80.97173,329.4,0.4,0.5,4/22/17,642,N,nominal,1.0NRT,288.6,1.2,N
27.05996,-80.96747,298.3,0.4,0.5,4/22/17,642,N,nominal,1.0NRT,285.8,1.2,N
27.05626,-80.97232,302.8,0.4,0.5,4/22/17,642,N,nominal,1.0NRT,285.9,0.7,N
27.05578,-80.96807,302.2,0.4,0.5,4/22/17,642,N,nominal,1.0NRT,286.7,0.7,N
26.64814,-77.91334,312,0.4,0.4,4/22/17,642,N,nominal,1.0NRT,290.8,12.6,N
26.64755,-77.90891,307.7,0.4,0.4,4/22/17,642,N,nominal,1.0NRT,287.4,10.8,N
26.64695,-77.9045,301.3,0.4,0.4,4/22/17,642,N,nominal,1.0NRT,286.1,10.8,N
26.64698,-77.93166,323.9,0.4,0.4,4/22/17,642,N,nominal,1.0NRT,288.4,2,N
26.6452,-77.91836,334.4,0.4,0.4,4/22/17,642,N,nominal,1.0NRT,294.5,12.6,N
26.64461,-77.91393,367,0.4,0.4,4/22/17,642,N,nominal,1.0NRT,303.5,12.6,N
26.64402,-77.90952,355,0.4,0.4,4/22/17,642,N,nominal,1.0NRT,300.1,10.8,N
26.64342,-77.9051,349.5,0.4,0.4,4/22/17,642,N,nominal,1.0NRT,291.9,10.8,N
26.64223,-77.89626,346.4,0.4,0.4,4/22/17,642,N,nominal,1.0NRT,291.4,3.9,N
26.64817,-77.94051,310.4,0.4,0.4,4/22/17,642,N,nominal,1.0NRT,285.9,1.3,N
26.64758,-77.93607,310.2,0.4,0.4,4/22/17,642,N,nominal,1.0NRT,286.5,2,N
26.6458,-77.92279,306.5,0.4,0.4,4/22/17,642,N,nominal,1.0NRT,292.5,1.9,N
26.64283,-77.90068,317.1,0.4,0.4,4/22/17,642,N,nominal,1.0NRT,287.6,3.9,N
26.63989,-77.90569,323.4,0.4,0.4,4/22/17,642,N,nominal,1.0NRT,288.9,1.6,N
26.6393,-77.90128,330.9,0.4,0.4,4/22/17,642,N,nominal,1.0NRT,291.2,6.7,N
26.63871,-77.89686,367,0.4,0.4,4/22/17,642,N,nominal,1.0NRT,296.9,6.7,N
26.64227,-77.92339,317.6,0.4,0.4,4/22/17,642,N,nominal,1.0NRT,292.7,2.4,N
26.64167,-77.91896,312.6,0.4,0.4,4/22/17,642,N,nominal,1.0NRT,291.4,2.3,N
26.64108,-77.91454,315,0.4,0.4,4/22/17,642,N,nominal,1.0NRT,289.4,2.3,N
26.64048,-77.91012,317.7,0.4,0.4,4/22/17,642,N,nominal,1.0NRT,286.9,1.6,N
26.63873,-77.92399,321.6,0.4,0.4,4/22/17,642,N,nominal,1.0NRT,293.3,2.4,N
26.63814,-77.91956,328.1,0.4,0.4,4/22/17,642,N,nominal,1.0NRT,293.8,2.3,N
26.63755,-77.91514,330.6,0.4,0.4,4/22/17,642,N,nominal,1.0NRT,289.2,2.3,N
26.63695,-77.91071,300.7,0.4,0.4,4/22/17,642,N,nominal,1.0NRT,282.7,1.6,N
26.63636,-77.9063,307.9,0.4,0.4,4/22/17,642,N,nominal,1.0NRT,285.8,1.6,N
26.63577,-77.90187,312.3,0.4,0.4,4/22/17,642,N,nominal,1.0NRT,290.5,6.7,N
26.63461,-77.92017,307.3,0.4,0.4,4/22/17,642,N,nominal,1.0NRT,291.4,1.7,N
26.63402,-77.91575,318.6,0.4,0.4,4/22/17,642,N,nominal,1.0NRT,288.2,1.7,N
26.62274,-78.45258,302.2,0.5,0.4,4/22/17,642,N,nominal,1.0NRT,289.6,0.8,N
26.38068,-77.13022,320.3,0.4,0.4,4/22/17,642,N,nominal,1.0NRT,290.1,1.6,N
