latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,city,country
46.52122,-84.37997,296.7,0.5,0.7,2017-04-22,636,N,nominal,1.0NRT,274.4,1.2,N,Sault Ste. Marie,Canada
46.5211,-84.37334,300.6,0.5,0.7,2017-04-22,636,N,nominal,1.0NRT,273.8,1.2,N,Sault Ste. Marie,Canada
46.51547,-84.39979,309.7,0.5,0.7,2017-04-22,636,N,nominal,1.0NRT,271.6,2.9,N,Sault Ste. Marie,Canada
46.51536,-84.39334000000002,313.3,0.5,0.7,2017-04-22,636,N,nominal,1.0NRT,271.6,2.7,N,Sault Ste. Marie,Canada
42.87283,-84.23669,297.1,0.5,0.7,2017-04-22,636,N,nominal,1.0NRT,273.7,0.6,N,Perry,United States
42.30161,-83.15596,296.5,0.4,0.6,2017-04-22,636,N,nominal,1.0NRT,272.4,1.0,N,Melvindale,United States
42.29663,-83.17138,298.9,0.4,0.6,2017-04-22,636,N,nominal,1.0NRT,272.4,1.2,N,Melvindale,United States
42.29602,-83.15648,303.1,0.4,0.6,2017-04-22,636,N,nominal,1.0NRT,273.5,1.0,N,Melvindale,United States
42.29084,-83.1669,307.8,0.4,0.6,2017-04-22,636,N,nominal,1.0NRT,271.6,1.2,N,Melvindale,United States
42.29816,-83.15391,309.8,0.4,0.6,2017-04-22,636,N,nominal,1.0NRT,273.3,2.0,N,Melvindale,United States
42.29303,-83.16428,309.2,0.4,0.6,2017-04-22,636,N,nominal,1.0NRT,271.9,2.1,N,Melvindale,United States
42.26557,-83.43903,296.6,0.4,0.6,2017-04-22,636,N,nominal,1.0NRT,273.5,0.6,N,Wayne,United States
42.24149,-83.13894,295.0,0.4,0.6,2017-04-22,636,N,nominal,1.0NRT,275.7,1.0,N,Ecorse,United States
41.36435,-84.92625,296.9,0.5,0.7,2017-04-22,636,N,nominal,1.0NRT,274.2,1.5,N,Butler,United States
41.36417,-84.9203,298.2,0.5,0.7,2017-04-22,636,N,nominal,1.0NRT,274.4,1.5,N,Butler,United States
35.48382,-80.41450999999998,302.2,0.5,0.5,2017-04-22,636,N,nominal,1.0NRT,286.0,1.9,N,Rockwell,United States
35.47934,-80.41515,310.5,0.5,0.5,2017-04-22,636,N,nominal,1.0NRT,284.3,1.9,N,Rockwell,United States
35.0748,-79.22542,322.5,0.4,0.5,2017-04-22,636,N,nominal,1.0NRT,289.3,1.8,N,Raeford,United States
35.07063,-79.22601999999998,328.1,0.4,0.5,2017-04-22,636,N,nominal,1.0NRT,288.8,2.8,N,Raeford,United States
34.78426,-80.4982,305.0,0.5,0.5,2017-04-22,636,N,nominal,1.0NRT,287.2,0.9,N,Pageland,United States
34.94228,-85.70218,297.5,0.5,0.7,2017-04-22,636,N,nominal,1.0NRT,284.4,1.2,N,Bridgeport,United States
34.377320000000005,-79.88815,307.9,0.4,0.5,2017-04-22,636,N,nominal,1.0NRT,289.1,1.1,N,Darlington,United States
34.373020000000004,-79.88875,302.1,0.4,0.5,2017-04-22,636,N,nominal,1.0NRT,288.6,0.8,N,Darlington,United States
34.238409999999995,-84.79791,333.6,0.4,0.6,2017-04-22,636,N,nominal,1.0NRT,286.7,4.0,N,Cartersville,United States
33.96206,-81.05286,306.4,0.5,0.5,2017-04-22,636,N,nominal,1.0NRT,289.2,1.6,N,Cayce,United States
33.73885,-79.00554,306.9,0.4,0.5,2017-04-22,636,N,nominal,1.0NRT,289.4,0.7,N,Forestbrook,United States
33.7384,-79.00128000000002,299.9,0.4,0.5,2017-04-22,636,N,nominal,1.0NRT,289.2,0.7,N,Forestbrook,United States
33.76739,-86.39560999999998,302.7,0.5,0.7,2017-04-22,636,N,nominal,1.0NRT,287.5,1.0,N,Springville,United States
33.76271,-86.39607,306.0,0.5,0.7,2017-04-22,636,N,nominal,1.0NRT,287.5,1.1,N,Springville,United States
33.73213,-86.15611,299.2,0.5,0.7,2017-04-22,636,N,nominal,1.0NRT,287.2,0.9,N,Ragland,United States
33.19717,-80.47858000000002,302.2,0.5,0.5,2017-04-22,636,N,nominal,1.0NRT,288.5,0.8,N,Saint George,United States
33.54242,-86.80320999999998,301.6,0.5,0.7,2017-04-22,636,N,nominal,1.0NRT,287.6,0.8,N,Birmingham,United States
33.53417,-86.7613,303.0,0.5,0.7,2017-04-22,636,N,nominal,1.0NRT,287.5,1.2,N,Mountain Brook,United States
33.0141,-79.88684,338.5,0.4,0.5,2017-04-22,636,N,nominal,1.0NRT,291.9,10.8,N,Goose Creek,United States
33.01363,-79.88221,333.8,0.4,0.5,2017-04-22,636,N,nominal,1.0NRT,291.3,6.9,N,Goose Creek,United States
33.00471,-79.87884,307.5,0.4,0.5,2017-04-22,636,N,nominal,1.0NRT,292.1,1.3,N,Goose Creek,United States
33.43752,-88.57023000000002,305.2,0.7,0.8,2017-04-22,636,N,nominal,1.0NRT,287.2,2.0,N,Columbus,United States
33.43835,-88.57594,298.3,0.7,0.8,2017-04-22,636,N,nominal,1.0NRT,286.9,3.0,N,Columbus,United States
33.43809,-88.56831,301.4,0.7,0.8,2017-04-22,636,N,nominal,1.0NRT,287.2,1.3,N,Columbus,United States
33.01123,-81.76058,299.6,0.5,0.5,2017-04-22,636,N,nominal,1.0NRT,288.1,0.6,N,Waynesboro,United States
33.21735,-86.78869,301.7,0.5,0.7,2017-04-22,636,N,nominal,1.0NRT,287.9,1.4,N,Alabaster,United States
33.23536,-87.51005,304.8,0.6,0.7,2017-04-22,636,N,nominal,1.0NRT,288.5,2.3,N,Holt,United States
33.10099,-86.80122,304.3,0.5,0.7,2017-04-22,636,N,nominal,1.0NRT,288.3,1.5,N,Calera,United States
32.96679,-84.9315,296.8,0.4,0.6,2017-04-22,636,N,nominal,1.0NRT,285.7,0.4,N,La Grange,United States
32.86643,-85.3979,298.8,0.4,0.6,2017-04-22,636,N,nominal,1.0NRT,286.4,0.4,N,Lafayette,United States
32.56512,-83.59991,304.8,0.3,0.6,2017-04-22,636,N,nominal,1.0NRT,289.0,0.7,N,Robins Air Force Base,United States
32.565290000000005,-83.60082,300.0,0.3,0.6,2017-04-22,636,N,nominal,1.0NRT,288.7,1.1,N,Robins Air Force Base,United States
32.41385,-83.05116,300.8,0.3,0.6,2017-04-22,636,N,nominal,1.0NRT,288.1,0.3,N,Chester,United States
32.073570000000004,-85.76722,303.7,0.5,0.7,2017-04-22,636,N,nominal,1.0NRT,287.3,1.0,N,Inverness,United States
32.07564,-85.76354,303.5,0.5,0.7,2017-04-22,636,N,nominal,1.0NRT,287.2,1.2,N,Inverness,United States
31.9034,-85.62106,312.9,0.4,0.6,2017-04-22,636,N,nominal,1.0NRT,286.6,1.2,N,Clayton,United States
31.52429,-84.40103,303.6,0.4,0.6,2017-04-22,636,N,nominal,1.0NRT,286.8,0.5,N,Morgan,United States
31.38189,-84.11452,297.4,0.4,0.6,2017-04-22,636,N,nominal,1.0NRT,286.8,0.4,N,Putney,United States
31.38161,-84.11064,300.9,0.4,0.6,2017-04-22,636,N,nominal,1.0NRT,287.4,0.4,N,Putney,United States
31.230590000000007,-83.72076,298.1,0.3,0.6,2017-04-22,636,N,nominal,1.0NRT,288.1,0.2,N,Moultrie,United States
31.15097,-84.20225,306.2,0.4,0.6,2017-04-22,636,N,nominal,1.0NRT,286.9,0.7,N,Pelham,United States
31.15466,-87.98228,299.8,0.6,0.7,2017-04-22,636,N,nominal,1.0NRT,288.3,1.7,N,Mount Vernon,United States
31.14831,-87.9893,310.1,0.6,0.7,2017-04-22,636,N,nominal,1.0NRT,288.1,1.7,N,Mount Vernon,United States
31.157,-87.98167,298.6,0.6,0.7,2017-04-22,636,N,nominal,1.0NRT,288.2,2.3,N,Mount Vernon,United States
31.15069,-87.98866,311.1,0.6,0.7,2017-04-22,636,N,nominal,1.0NRT,288.1,2.9,N,Mount Vernon,United States
30.66493,-82.46151,320.7,0.6,0.5,2017-04-22,636,N,nominal,1.0NRT,289.7,7.7,N,Folkston,United States
30.66442,-82.45554,339.4,0.6,0.5,2017-04-22,636,N,nominal,1.0NRT,291.4,7.7,N,Folkston,United States
30.6639,-82.44954,299.1,0.6,0.5,2017-04-22,636,N,nominal,1.0NRT,288.7,0.7,N,Folkston,United States
30.65911,-82.45016,300.8,0.6,0.5,2017-04-22,636,N,nominal,1.0NRT,289.1,1.1,N,Folkston,United States
30.65433,-82.45078000000002,308.7,0.6,0.5,2017-04-22,636,N,nominal,1.0NRT,289.4,1.1,N,Folkston,United States
30.65381,-82.44476999999998,303.3,0.6,0.5,2017-04-22,636,N,nominal,1.0NRT,288.6,1.1,N,Folkston,United States
30.66522,-82.45515999999998,339.2,0.6,0.5,2017-04-22,636,N,nominal,1.0NRT,291.4,8.1,N,Folkston,United States
30.66577,-82.46113000000003,318.8,0.6,0.5,2017-04-22,636,N,nominal,1.0NRT,289.6,7.0,N,Folkston,United States
30.66043,-82.45576,310.3,0.6,0.5,2017-04-22,636,N,nominal,1.0NRT,289.1,1.2,N,Folkston,United States
30.65988,-82.44979000000002,301.2,0.6,0.5,2017-04-22,636,N,nominal,1.0NRT,289.1,1.2,N,Folkston,United States
30.65508,-82.45039,306.8,0.6,0.5,2017-04-22,636,N,nominal,1.0NRT,289.1,1.2,N,Folkston,United States
30.65453,-82.4444,298.9,0.6,0.5,2017-04-22,636,N,nominal,1.0NRT,288.6,0.8,N,Folkston,United States
30.6525,-82.47493,310.4,0.6,0.5,2017-04-22,636,N,nominal,1.0NRT,289.2,1.7,N,Jasper,United States
30.61557,-82.33564,308.6,0.6,0.5,2017-04-22,636,N,nominal,1.0NRT,288.5,1.9,N,Folkston,United States
30.94198,-88.01465999999998,317.6,0.6,0.7,2017-04-22,636,N,nominal,1.0NRT,288.5,2.9,N,Creola,United States
30.94413,-88.01031,309.3,0.6,0.7,2017-04-22,636,N,nominal,1.0NRT,288.1,1.4,N,Creola,United States
30.93783,-88.01729,308.1,0.6,0.7,2017-04-22,636,N,nominal,1.0NRT,287.6,2.4,N,Creola,United States
30.61669,-83.69621,304.1,0.3,0.6,2017-04-22,636,N,nominal,1.0NRT,288.4,0.7,N,Monticello,United States
30.61181,-83.70042,299.5,0.3,0.6,2017-04-22,636,N,nominal,1.0NRT,287.9,0.5,N,Monticello,United States
30.60664,-83.70102,303.7,0.3,0.6,2017-04-22,636,N,nominal,1.0NRT,288.7,0.5,N,Monticello,United States
30.60635,-83.69740999999998,301.9,0.3,0.6,2017-04-22,636,N,nominal,1.0NRT,288.4,0.5,N,Monticello,United States
30.34036,-88.48751999999998,304.3,0.6,0.7,2017-04-22,636,N,nominal,1.0NRT,289.8,2.6,N,Pascagoula,United States
28.69532,-80.72833,325.1,0.4,0.5,2017-04-22,636,N,nominal,1.0NRT,288.4,2.3,N,Mims,United States
28.69579,-80.73272,300.0,0.4,0.5,2017-04-22,636,N,nominal,1.0NRT,288.8,2.3,N,Mims,United States
28.69111,-80.72894000000002,343.0,0.4,0.5,2017-04-22,636,N,nominal,1.0NRT,291.3,2.3,N,Titusville,United States
28.69158,-80.73331999999998,303.0,0.4,0.5,2017-04-22,636,N,nominal,1.0NRT,289.1,2.3,N,Mims,United States
28.69065,-80.72454,303.6,0.4,0.5,2017-04-22,636,N,nominal,1.0NRT,290.1,1.1,N,Titusville,United States
28.68737,-80.73393,322.0,0.4,0.5,2017-04-22,636,N,nominal,1.0NRT,290.4,1.5,N,Titusville,United States
28.68691,-80.72955,308.3,0.4,0.5,2017-04-22,636,N,nominal,1.0NRT,289.4,1.5,N,Titusville,United States
28.68502,-80.75211,316.7,0.4,0.5,2017-04-22,636,N,nominal,1.0NRT,290.0,1.7,N,Mims,United States
28.68316,-80.73454,306.1,0.4,0.5,2017-04-22,636,N,nominal,1.0NRT,288.2,1.5,N,Titusville,United States
28.69112,-80.73118000000002,332.5,0.4,0.5,2017-04-22,636,N,nominal,1.0NRT,289.7,2.8,N,Mims,United States
28.69063,-80.7268,328.3,0.4,0.5,2017-04-22,636,N,nominal,1.0NRT,291.1,2.8,N,Titusville,United States
28.68692,-80.73177,320.4,0.4,0.5,2017-04-22,636,N,nominal,1.0NRT,289.9,2.8,N,Titusville,United States
28.68742,-80.73615,302.6,0.4,0.5,2017-04-22,636,N,nominal,1.0NRT,289.1,2.5,N,Mims,United States
28.68643,-80.7274,305.7,0.4,0.5,2017-04-22,636,N,nominal,1.0NRT,288.8,2.8,N,Titusville,United States
28.684690000000003,-80.7499,318.3,0.4,0.5,2017-04-22,636,N,nominal,1.0NRT,289.5,2.5,N,Mims,United States
28.68321,-80.73675,303.4,0.4,0.5,2017-04-22,636,N,nominal,1.0NRT,288.3,1.6,N,Titusville,United States
28.296190000000006,-80.71125,333.4,0.4,0.5,2017-04-22,642,N,nominal,1.0NRT,290.8,3.4,N,Rockledge,United States
28.29201,-80.71186,306.3,0.4,0.5,2017-04-22,642,N,nominal,1.0NRT,290.2,1.5,N,Rockledge,United States
27.80745,-81.32973,306.6,0.4,0.5,2017-04-22,642,N,nominal,1.0NRT,289.8,1.2,N,Babson Park,United States
27.80555,-81.35343,301.3,0.4,0.5,2017-04-22,642,N,nominal,1.0NRT,289.5,1.3,N,Babson Park,United States
27.80507,-81.34881,301.4,0.4,0.5,2017-04-22,642,N,nominal,1.0NRT,290.0,1.6,N,Babson Park,United States
27.80458,-81.34419,313.5,0.4,0.5,2017-04-22,642,N,nominal,1.0NRT,291.4,1.6,N,Babson Park,United States
27.8041,-81.33955999999998,302.4,0.4,0.5,2017-04-22,642,N,nominal,1.0NRT,289.4,1.7,N,Babson Park,United States
27.80361,-81.33494,299.0,0.4,0.5,2017-04-22,642,N,nominal,1.0NRT,288.7,1.7,N,Babson Park,United States
27.80313,-81.33033,301.6,0.4,0.5,2017-04-22,642,N,nominal,1.0NRT,289.9,1.2,N,Babson Park,United States
27.31012,-81.5405,295.4,0.5,0.5,2017-04-22,642,N,nominal,1.0NRT,278.6,0.6,N,Placid Lakes,United States
27.29611,-81.53304,305.0,0.5,0.5,2017-04-22,642,N,nominal,1.0NRT,280.2,2.2,N,Placid Lakes,United States
27.29562,-81.52841,312.0,0.5,0.5,2017-04-22,642,N,nominal,1.0NRT,282.1,2.6,N,Placid Lakes,United States
27.28189,-81.49493000000002,297.2,0.5,0.5,2017-04-22,642,N,nominal,1.0NRT,278.5,0.8,N,Placid Lakes,United States
27.060440000000003,-80.97173000000002,329.4,0.4,0.5,2017-04-22,642,N,nominal,1.0NRT,288.6,1.2,N,Buckhead Ridge,United States
27.05996,-80.96746999999998,298.3,0.4,0.5,2017-04-22,642,N,nominal,1.0NRT,285.8,1.2,N,Buckhead Ridge,United States
27.05626,-80.97232,302.8,0.4,0.5,2017-04-22,642,N,nominal,1.0NRT,285.9,0.7,N,Buckhead Ridge,United States
27.05578,-80.96807,302.2,0.4,0.5,2017-04-22,642,N,nominal,1.0NRT,286.7,0.7,N,Buckhead Ridge,United States
26.64814,-77.91334,312.0,0.4,0.4,2017-04-22,642,N,nominal,1.0NRT,290.8,12.6,N,Unknown City,"Bahamas, The"
26.64755,-77.90890999999998,307.7,0.4,0.4,2017-04-22,642,N,nominal,1.0NRT,287.4,10.8,N,Unknown City,"Bahamas, The"
26.64695,-77.9045,301.3,0.4,0.4,2017-04-22,642,N,nominal,1.0NRT,286.1,10.8,N,Unknown City,"Bahamas, The"
26.64698,-77.93166,323.9,0.4,0.4,2017-04-22,642,N,nominal,1.0NRT,288.4,2.0,N,Unknown City,"Bahamas, The"
26.6452,-77.91835999999998,334.4,0.4,0.4,2017-04-22,642,N,nominal,1.0NRT,294.5,12.6,N,Unknown City,"Bahamas, The"
26.64461,-77.91393000000002,367.0,0.4,0.4,2017-04-22,642,N,nominal,1.0NRT,303.5,12.6,N,Unknown City,"Bahamas, The"
26.64402,-77.90952,355.0,0.4,0.4,2017-04-22,642,N,nominal,1.0NRT,300.1,10.8,N,Unknown City,"Bahamas, The"
26.643420000000006,-77.9051,349.5,0.4,0.4,2017-04-22,642,N,nominal,1.0NRT,291.9,10.8,N,Unknown City,"Bahamas, The"
26.64223,-77.89626,346.4,0.4,0.4,2017-04-22,642,N,nominal,1.0NRT,291.4,3.9,N,Unknown City,"Bahamas, The"
26.64817,-77.94051,310.4,0.4,0.4,2017-04-22,642,N,nominal,1.0NRT,285.9,1.3,N,Unknown City,"Bahamas, The"
26.64758,-77.93607,310.2,0.4,0.4,2017-04-22,642,N,nominal,1.0NRT,286.5,2.0,N,Unknown City,"Bahamas, The"
26.6458,-77.92279,306.5,0.4,0.4,2017-04-22,642,N,nominal,1.0NRT,292.5,1.9,N,Unknown City,"Bahamas, The"
26.64283,-77.90068000000002,317.1,0.4,0.4,2017-04-22,642,N,nominal,1.0NRT,287.6,3.9,N,Unknown City,"Bahamas, The"
26.63989,-77.90569,323.4,0.4,0.4,2017-04-22,642,N,nominal,1.0NRT,288.9,1.6,N,Unknown City,"Bahamas, The"
26.6393,-77.90128,330.9,0.4,0.4,2017-04-22,642,N,nominal,1.0NRT,291.2,6.7,N,Unknown City,"Bahamas, The"
26.63871,-77.89686,367.0,0.4,0.4,2017-04-22,642,N,nominal,1.0NRT,296.9,6.7,N,Unknown City,"Bahamas, The"
26.64227,-77.92339,317.6,0.4,0.4,2017-04-22,642,N,nominal,1.0NRT,292.7,2.4,N,Unknown City,"Bahamas, The"
26.64167,-77.91896,312.6,0.4,0.4,2017-04-22,642,N,nominal,1.0NRT,291.4,2.3,N,Unknown City,"Bahamas, The"
26.64108,-77.91454,315.0,0.4,0.4,2017-04-22,642,N,nominal,1.0NRT,289.4,2.3,N,Unknown City,"Bahamas, The"
26.64048,-77.91011999999998,317.7,0.4,0.4,2017-04-22,642,N,nominal,1.0NRT,286.9,1.6,N,Unknown City,"Bahamas, The"
26.63873,-77.92399,321.6,0.4,0.4,2017-04-22,642,N,nominal,1.0NRT,293.3,2.4,N,Unknown City,Unknown Country
26.638140000000003,-77.91956,328.1,0.4,0.4,2017-04-22,642,N,nominal,1.0NRT,293.8,2.3,N,Unknown City,"Bahamas, The"
26.63755,-77.91514000000002,330.6,0.4,0.4,2017-04-22,642,N,nominal,1.0NRT,289.2,2.3,N,Unknown City,"Bahamas, The"
26.63695,-77.91071,300.7,0.4,0.4,2017-04-22,642,N,nominal,1.0NRT,282.7,1.6,N,Unknown City,"Bahamas, The"
26.63636,-77.9063,307.9,0.4,0.4,2017-04-22,642,N,nominal,1.0NRT,285.8,1.6,N,Unknown City,"Bahamas, The"
26.63577,-77.90187,312.3,0.4,0.4,2017-04-22,642,N,nominal,1.0NRT,290.5,6.7,N,Unknown City,"Bahamas, The"
26.63461,-77.92017,307.3,0.4,0.4,2017-04-22,642,N,nominal,1.0NRT,291.4,1.7,N,Unknown City,Unknown Country
26.63402,-77.91575,318.6,0.4,0.4,2017-04-22,642,N,nominal,1.0NRT,288.2,1.7,N,Unknown City,Unknown Country
26.622740000000004,-78.45258000000003,302.2,0.5,0.4,2017-04-22,642,N,nominal,1.0NRT,289.6,0.8,N,Unknown City,"Bahamas, The"
26.38068,-77.13022,320.3,0.4,0.4,2017-04-22,642,N,nominal,1.0NRT,290.1,1.6,N,Unknown City,"Bahamas, The"
26.57599,-78.5479,309.7,0.5,0.4,2017-04-22,642,N,nominal,1.0NRT,291.8,1.4,N,Unknown City,"Bahamas, The"
26.57174,-78.54382,311.1,0.5,0.4,2017-04-22,642,N,nominal,1.0NRT,291.8,1.4,N,Unknown City,"Bahamas, The"
26.57112,-78.53913,314.9,0.5,0.4,2017-04-22,642,N,nominal,1.0NRT,291.9,1.4,N,Unknown City,"Bahamas, The"
26.5386,-78.63089000000002,306.9,0.5,0.4,2017-04-22,642,N,nominal,1.0NRT,291.2,1.5,N,Unknown City,"Bahamas, The"
26.53798,-78.62617,316.6,0.5,0.4,2017-04-22,642,N,nominal,1.0NRT,291.4,1.5,N,Unknown City,"Bahamas, The"
26.93975,-82.20635,301.6,0.5,0.5,2017-04-22,642,N,nominal,1.0NRT,289.9,1.0,N,Rotonda,United States
26.235,-77.16278,303.4,0.4,0.4,2017-04-22,642,N,nominal,1.0NRT,288.2,0.6,N,Unknown City,"Bahamas, The"
18.92888,-70.35502,298.8,0.5,0.5,2017-04-22,642,N,nominal,1.0NRT,264.5,0.5,N,Unknown City,Dominican Republic
20.94296,-89.66645,304.8,0.6,0.7,2017-04-22,642,N,nominal,1.0NRT,288.2,1.1,N,Unknown City,Mexico
18.98237,-88.64372,330.6,0.5,0.7,2017-04-22,642,N,nominal,1.0NRT,287.0,5.2,N,Unknown City,Mexico
18.98389,-88.6465,321.4,0.5,0.7,2017-04-22,642,N,nominal,1.0NRT,287.1,2.4,N,Unknown City,Mexico
18.98341,-88.64149,309.9,0.5,0.7,2017-04-22,642,N,nominal,1.0NRT,286.8,2.4,N,Unknown City,Mexico
18.83881,-89.2438,300.0,0.6,0.7,2017-04-22,642,N,nominal,1.0NRT,287.9,0.8,N,Unknown City,Mexico
18.81622,-89.13329,302.8,0.5,0.7,2017-04-22,642,N,nominal,1.0NRT,288.3,1.1,N,Unknown City,Mexico
18.83754,-89.24364,300.7,0.6,0.7,2017-04-22,642,N,nominal,1.0NRT,287.5,1.0,N,Unknown City,Mexico
18.81424,-89.1333,298.1,0.5,0.7,2017-04-22,642,N,nominal,1.0NRT,287.9,1.0,N,Unknown City,Mexico
18.16859,-91.64655,300.1,0.8,0.8,2017-04-22,642,N,nominal,1.0NRT,286.6,2.9,N,Huapinol,Mexico
18.168,-91.63886,303.1,0.8,0.8,2017-04-22,642,N,nominal,1.0NRT,286.4,2.4,N,Huapinol,Mexico
17.97685,-88.9641,302.1,0.5,0.7,2017-04-22,642,N,nominal,1.0NRT,287.7,0.3,N,Unknown City,Mexico
18.17493,-91.64231,300.7,0.8,0.8,2017-04-22,642,N,nominal,1.0NRT,286.7,1.9,N,Huapinol,Mexico
18.16765,-91.64304,311.1,0.8,0.8,2017-04-22,642,N,nominal,1.0NRT,286.6,1.9,N,Huapinol,Mexico
17.96978,-90.63322,298.2,0.7,0.8,2017-04-22,642,N,nominal,1.0NRT,287.2,3.8,N,Unknown City,Mexico
17.962329999999994,-90.62727,298.0,0.7,0.8,2017-04-22,642,N,nominal,1.0NRT,286.2,2.2,N,Unknown City,Mexico
46.48743,-81.03143,298.3,0.3,0.6,2017-04-22,812,N,nominal,1.0NRT,272.2,0.5,N,Unknown City,Canada
46.52414,-84.36832,297.3,0.5,0.5,2017-04-22,812,N,nominal,1.0NRT,275.0,1.2,N,Sault Ste. Marie,Canada
46.52143,-84.37655,303.6,0.5,0.5,2017-04-22,812,N,nominal,1.0NRT,276.1,2.2,N,Sault Ste. Marie,Canada
46.52859,-84.35885999999998,298.5,0.5,0.5,2017-04-22,812,N,nominal,1.0NRT,272.0,1.4,N,Sault Ste. Marie,Canada
46.52163,-84.36943000000002,297.8,0.5,0.5,2017-04-22,812,N,nominal,1.0NRT,274.1,1.2,N,Sault Ste. Marie,Canada
46.51888,-84.37765,302.6,0.5,0.5,2017-04-22,812,N,nominal,1.0NRT,274.0,2.3,N,Sault Ste. Marie,Canada
46.51764,-84.39198,299.4,0.5,0.5,2017-04-22,812,N,nominal,1.0NRT,272.4,2.2,N,Sault Ste. Marie,Canada
46.51341,-84.39421999999998,324.3,0.5,0.5,2017-04-22,812,N,nominal,1.0NRT,272.4,2.2,N,Sault Ste. Marie,Canada
47.56737,-92.62579,299.0,0.4,0.4,2017-04-22,812,N,nominal,1.0NRT,273.7,0.7,N,Mountain Iron,United States
48.11382,-103.06282,297.2,0.5,0.5,2017-04-22,812,N,nominal,1.0NRT,272.3,1.0,N,Tioga,United States
46.72922,-92.07487,307.7,0.4,0.4,2017-04-22,812,N,nominal,1.0NRT,277.1,1.5,N,Superior,United States
47.99217,-102.85018,320.2,0.5,0.5,2017-04-22,818,N,nominal,1.0NRT,277.2,1.5,N,New Town,United States
47.9882,-103.4375,307.8,0.5,0.5,2017-04-22,818,N,nominal,1.0NRT,278.7,1.7,N,Williston,United States
47.96355,-103.34344,301.6,0.5,0.5,2017-04-22,818,N,nominal,1.0NRT,277.7,0.8,N,Watford City,United States
47.96354,-103.34386,298.6,0.5,0.5,2017-04-22,818,N,nominal,1.0NRT,277.6,0.8,N,Watford City,United States
47.93251,-103.29416,313.4,0.5,0.5,2017-04-22,818,N,nominal,1.0NRT,277.9,1.1,N,Watford City,United States
47.89326,-102.88042,307.5,0.5,0.5,2017-04-22,818,N,nominal,1.0NRT,273.9,1.1,N,New Town,United States
47.90354,-103.27226,304.1,0.5,0.5,2017-04-22,818,N,nominal,1.0NRT,276.3,0.8,N,Watford City,United States
47.86134000000001,-102.87299,314.4,0.5,0.5,2017-04-22,818,N,nominal,1.0NRT,273.5,1.2,N,Watford City,United States
47.83459000000001,-102.81308,312.0,0.5,0.5,2017-04-22,818,N,nominal,1.0NRT,271.7,1.2,N,New Town,United States
47.84575,-103.2278,321.0,0.5,0.5,2017-04-22,818,N,nominal,1.0NRT,274.3,2.1,N,Watford City,United States
47.84452,-103.22767,319.1,0.5,0.5,2017-04-22,818,N,nominal,1.0NRT,272.9,2.4,N,Watford City,United States
47.78485,-102.67442,296.3,0.5,0.5,2017-04-22,818,N,nominal,1.0NRT,275.2,0.6,N,New Town,United States
47.73957,-102.32234,295.3,0.4,0.5,2017-04-22,818,N,nominal,1.0NRT,278.4,0.6,N,New Town,United States
42.94215,-82.414,297.7,0.4,0.6,2017-04-22,818,N,nominal,1.0NRT,275.0,0.6,N,Port Huron,Canada
42.29788,-83.15678,328.2,0.4,0.6,2017-04-22,818,N,nominal,1.0NRT,278.9,3.5,N,Melvindale,United States
42.29673,-83.1526,334.8,0.4,0.6,2017-04-22,818,N,nominal,1.0NRT,278.6,3.5,N,Melvindale,United States
42.28405,-83.10664,341.3,0.4,0.6,2017-04-22,818,N,nominal,1.0NRT,278.6,2.2,N,River Rouge,United States
42.28521,-83.11083,301.3,0.4,0.6,2017-04-22,818,N,nominal,1.0NRT,274.8,3.8,N,River Rouge,United States
42.29631,-83.17175,306.8,0.4,0.6,2017-04-22,818,N,nominal,1.0NRT,277.1,2.3,N,Melvindale,United States
42.29517,-83.1676,319.2,0.4,0.6,2017-04-22,818,N,nominal,1.0NRT,277.2,3.9,N,Melvindale,United States
42.27903,-83.10918000000002,299.0,0.4,0.6,2017-04-22,818,N,nominal,1.0NRT,276.0,2.2,N,River Rouge,United States
42.25629,-83.13020999999998,312.6,0.4,0.6,2017-04-22,818,N,nominal,1.0NRT,276.3,1.7,N,Ecorse,United States
42.26667,-83.43625,309.3,0.3,0.6,2017-04-22,818,N,nominal,1.0NRT,274.7,0.8,N,Wayne,United States
41.46799,-83.36529,322.8,0.4,0.6,2017-04-22,818,N,nominal,1.0NRT,280.2,1.8,N,Woodville,United States
41.5666,-84.04389,349.7,0.3,0.6,2017-04-22,818,N,nominal,1.0NRT,277.3,4.5,N,Delta,United States
41.64693,-87.13869,333.9,0.5,0.5,2017-04-22,818,N,nominal,1.0NRT,271.8,4.4,N,Burns Harbor,United States
41.64561,-87.13313000000002,322.3,0.5,0.5,2017-04-22,818,N,nominal,1.0NRT,270.0,4.4,N,Burns Harbor,United States
41.64268,-87.14053,335.5,0.5,0.5,2017-04-22,818,N,nominal,1.0NRT,270.7,3.5,N,Burns Harbor,United States
41.64137,-87.13501,323.2,0.5,0.5,2017-04-22,818,N,nominal,1.0NRT,271.2,3.5,N,Burns Harbor,United States
41.63843,-87.14239,338.0,0.5,0.5,2017-04-22,818,N,nominal,1.0NRT,272.6,3.5,N,Burns Harbor,United States
41.63711,-87.13686,301.5,0.5,0.5,2017-04-22,818,N,nominal,1.0NRT,270.3,3.5,N,Burns Harbor,United States
